@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R1,3,7-11,264-327,328'

@attribute numFingers numeric
@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
5,0.00866,1.124799,1.341841,1.387015,1.340088,1.208225,0,0,0,1.582222,6.247778,0,0,0,0,0,0,1.153611,14.694445,8.957222,0.993889,0,0.040278,8.0825,7.06,3.275833,2.8125,16.800278,14.610278,0.465,0,3.816944,7.633333,13.985278,17.075834,17.99361,18,1.8,0.8025,13.060833,12.566667,14.892222,17.178612,18,18,1.8,0,5.214445,8.481667,13.484167,16.819445,17.625,17.950001,1.64,0,2.252778,2.130556,3.943611,13.894722,11.075,4.442778,0,0,0,3.531111,7.683333,0.493889,0,0,0,G9
5,0.009008,1.134763,1.372696,1.403017,1.359743,1.193802,0,0,0,3.024444,8.381389,0,0,0,0,0,0,0.488611,14.5175,8.585556,0.645,0,0,9.891666,9.558333,3.922778,2.025,16.865555,13.694167,0.641944,0.37,4.045278,7.025833,14.2375,17.963055,18,18,3.9,1.145,9.670834,14.295,15.866667,17.878611,18,18,3.906389,0,8.516389,12.522223,13.932777,17.541666,18,18,3.9,0,0.516389,0.987222,5.659167,13.538889,14.199166,9.389167,0.190833,0,0,5.526667,7.821944,0.603611,0,0,0,G9
5,0.009706,1.056555,1.403303,1.435419,1.369715,1.223765,0,0,0,2.293056,6.477222,0,0,0,0,0,0,1.870278,15.991944,3.913889,0,0,0,7.270555,11.0825,3.38,2.955278,18.012777,5.285278,0,0,3.44,6.333333,16.005556,14.946944,19,15.614445,0,0,6.247778,11.280278,16.001667,18.25,19,15.833333,0,0,7.314167,13.273889,14.261666,18.029722,18.775,15.833333,0,0,0.102222,0.345278,4.124444,16.535833,17.85111,12.470834,0,0,0,4.454444,9.4725,3.203611,3.378611,0.063611,0,G9
0,0,0,0,0,0,0,0.811667,5.957222,10.245833,6.546667,0.203056,0,0,0,5.709445,21,21,20.951111,19.623611,10.994445,0.154444,0,2.245,20.305834,20.149445,20.150555,20,20,14.713611,1.190556,2.140278,19.892221,20,20.036667,20.030834,20,20,7.375834,1.770278,17.490278,20,20.297222,20.282499,20,20,8,0,10.507222,20,19.8675,20.014723,20,20,8,0,0.630833,11.5725,19.94861,19.907778,20,20,8,0,0,0.002778,3.065833,1.972778,3.978611,5.354445,4.5975,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.919445,11.523889,15.290833,10.151667,6.713889,0.523889,0,0,6.751945,19.998056,20,20,20,17.718056,10.495833,0.335,0.0175,17.016111,20,20,20,20,20,11.662222,0,12.661389,20,20,20,20,20,13.333333,0,4.736389,19.858334,19.960833,20,20,20,13.333333,0,0,6.991111,16.47139,16.666666,16.666666,15.392777,10.433611,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0.324167,1.104167,0.018056,0,0,0,0,8.905278,18.140833,19.395555,15.596945,7.423889,0.751944,0,0,4.774167,19.995832,20,20,20,18.5625,12.485,1.175833,0.126389,19.076666,20,20,20,20,20,12.426389,0.012222,17.328611,20,20,20.035833,20,20,13.333333,0,6.818333,20,20,20,20,20,13.333333,0,0.228889,11.11,19.060556,17.589445,19.803333,19.876112,13.269444,0,0,0.006389,0.491111,0,2.698333,1.155833,0.618889,G1
0,0,0,0,0,0,0,0,0.05,1.678889,0,0,0,0,0,3.698056,16.411667,20.938889,16.209167,8.748055,2.803611,0,0,13.568889,20.284445,20.305555,20.1875,20,19.471945,15.127778,1.249444,8.122222,20,20,20.201389,20,20,20,13.228333,8.953889,20,20,20.794722,20.478889,20,20,13.333333,2.638889,18.439444,20,20.308332,20.243055,20,20,13.333333,0,4.035278,18.155277,19.271944,19.997223,19.97611,18.360556,12.943334,0,0,0.5075,0.589167,1.299167,2.004167,0.001944,0.417778,G1
0,0,0,0,0,0,0,0,6.871944,10.569445,8.391111,0.521944,0,0,0,0,7.616389,20,20,17.523611,4.955833,0,0,0.0125,14.765278,19.15,19.695,19.80611,19.366945,7.149167,0,5.086667,19.690834,19.190001,16.581388,19.968334,19.535555,19.436388,3.800278,0.57,18.808332,19.448055,20,20,20,20,6.666667,0,4.435833,17.220278,19.755278,20,20,20,6.666667,0,0,0.717778,1.6575,8.488334,12.751111,18.434723,6.666667,0,0,0,0,0,0,0.601389,3.752778,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660556,9.020278,9.331667,15.768611,16.535833,12.265278,7.942222,0.693333,11.571667,20,20,20,20,20,20,12.331667,9.343611,20,20,20,20,20,20,13.333333,0.460278,17.841944,20,20,20,20,20,13.333333,0,1.725833,15.740278,20,20,20,20,13.333333,0,0,0.754167,14.223889,13.335556,10.492778,4.153056,0.998333,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8375,10.993333,11.005555,7.492222,4.552778,0.670833,0,0,12.286667,20,20,20,19.891945,18.595556,11.274167,0.575556,6.643055,20,20,19.782499,19.814167,19.135555,19.927778,12.253333,3.445278,19.755556,19.911112,19.989721,20,19.526112,19.193056,13.109445,0,9.317778,19.363333,19.924723,19.799723,19.049723,19,12.791945,0,0.008611,5.783056,12.312222,12.01,10.082778,8.905278,4.600833,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887222,11.825556,16.242222,12.464167,10.1575,4.904444,0.378611,0,12.503333,20.774445,20.645555,20.092777,20,20,17.552221,4.680555,10.521667,20.007778,20,20,20,20,20,13.333333,4.325,19.956388,20,20.223333,20.105,20,20,13.333333,0,10.080833,19.964445,20,20,20,20,13.333333,0,0.018056,4.098055,13.91,15.951667,12.12,8.851111,6.074167,0,0,0,0,0,0,0,0,G1
0,0,0,0,0,0,0,0.798889,9.533055,12.805555,6.346111,0.003056,0,0,0,3.213056,20.869167,20.578888,20.570555,16.388611,6.729445,0.010278,0,4.691945,19.661388,20.046944,20.171944,20,19.9925,11.893333,0.976111,4.685555,20,20,20,20,20,20,8.744166,1.553611,19.037222,20,20.080833,20.115,20,20,9,0,10.32,20,20,20,20,20,9,0,1.258611,8.660277,15.906944,19.932222,20,20,9,0,0,0,0.064722,1.782222,4.086945,3.998611,4.707222,G1
0,0,0,0,0,0,0,1.861944,5.533611,10.076111,6.923889,1.574722,0,0,0,12.542222,21,21,20.881111,19.719723,11.874722,2.494722,0,10.365556,20.532778,20.471666,20.1875,20,20,17.581944,4.091667,7.160278,20,20,20,20,20,20,12.883611,4.925,19.958055,20,20.094723,20.258055,20,20,13.333333,0.115,13.403889,20,20.103333,20.03861,20,20,13.333333,0,2.4925,16.4475,20,20,20,20,13.333333,0,0,0.9825,8.771389,10.073055,9.649167,9.613889,7.208889,G1
2,0.014926,0,1.263169,0.905441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096667,11.864166,4.521111,0,1.448056,3.094722,6.358889,13.4975,17.951944,18.201389,12.666667,8.387222,16.088333,18.098888,18.972221,18.754168,16.046944,17.796944,12.666667,3.934444,14.523056,11.244722,8.670278,12.582222,17.458889,17.712223,7.358056,0.250278,0.036667,0,0,3.618333,13.080833,1.788056,0,0,0,0,0.921111,7.802778,0.146111,0,0,0,0,0,0,0,0,0,0,G0
3,0.013496,0,1.174808,1.154556,0,0.851191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.394444,12.478333,9.613611,5.9575,4.123055,5.824722,8.2625,0.516667,7.202222,14.883333,17.999166,18.744444,18.648333,15.891945,17.489166,10.917778,0.002222,0.115278,2.551667,10.038611,16.721666,18.204166,19,12.666667,0,0.023333,8.926666,11.290277,13.948889,12.219722,10.151111,3.272222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.013251,0,1.235251,1.207741,0,0.85527,0,0.875833,9.161111,0.648889,0,0,0,0,0,6.7725,9.564445,13.436111,0.938611,0,0,0,0,8.205833,14.643888,14.414444,14.031944,0.879167,0,0,0,0,4.368889,16.204445,17.465,15.834167,5.960278,0,0,3.835278,0.911667,5.698333,18.050278,18.533333,17.559999,0,0,3.511667,13.309444,8.736389,16.786388,17.070278,11.071111,0,0,0,0.123333,7.028611,16.638889,19,18.029444,0,0,0,0,0,1.027222,6.121666,10.753333,0,G0
3,0.012943,0,1.203603,1.147921,0,0.873536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591667,0,4.902222,10.193889,9.488611,9.101944,11.236389,12.946111,16.781111,8.041389,2.039722,6.802222,14.391389,16.900833,18.593334,17.342222,18.116667,12.706388,2.179445,8.64,6.477222,4.490278,16.108334,16.200277,16.343889,5.9125,0,0,3.799722,10.861111,10.505834,5.562778,0.799722,0,0,0,0.874444,0.6675,0,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.014201,0,1.191399,1.172425,0,0.805135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136111,0.478611,3.397222,0,0,0.7075,2.223333,8.529445,17.155556,15.758056,9.853611,6.828333,13.569722,15.043612,13.56,18.134445,18.798889,16.788334,10.370833,0.706667,0.177222,6.304167,13.808333,13.933056,16.307501,15.196389,8.997778,0,12.906111,9.059167,3.389444,10.033334,10.583333,5.036111,0,0,1.027222,0,4.736667,2.927778,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.013723,0,1.229783,1.208255,0,0.789636,0,0,0,0,0,0,0,0,1.683056,3.153889,0.890278,0,0,0,0,0,3.045278,13.290277,17.108612,10.741667,5.831944,4.330833,3.600556,0.703333,6.517778,10.310555,12.716111,15.085556,18.080555,18.995001,18.362499,10.754444,2.757222,4.453333,6.833889,8.638056,17.383055,18.183056,13.231112,7.610278,0,0,1.984167,9.983334,13.683888,16.811111,18.544722,11.595,0,0,0,1.298333,3.397778,5.156944,3.656667,0.232778,0,0,0,0,0,0,0,0,G0
3,0.014019,0,1.240689,1.205644,0,0.776974,0,0,0,0,0,0,0,0,3.516944,11.869445,4.594167,0.046389,0,0,0,0,0.528333,6.389722,13.844167,13.916389,4.934444,0.764444,0.003611,0,6.882778,15.385834,13.092222,13.533334,18.051111,18.400555,15.555833,7.285555,0,0.085833,3.877778,9.670834,17.626944,18.483055,18.184166,10.422222,0,0,0.263611,10.16,12.470278,14.365,12.976666,9.149722,0,0,0,1.405833,6.5825,13.197778,12.840555,7.557778,0,0,0,0,0,0,0,0,G0
3,0.011053,0,1.248703,1.221396,0,0.980485,2.610556,2.658611,0,0,0,0,0,0,5.372222,15.984445,12.523889,2.756944,0,0,0,0,0.501944,2.255556,9.833055,17.137222,12.379723,6.4925,2.591111,0.001944,7.415555,14.793889,15.862778,12.778055,18.999722,19,18.705833,10.239166,0,0.002778,3.634167,7.2275,18.268888,18.521667,18.258888,10.83,0,0,0,1.084167,15.261389,16.661112,13.868055,9.231389,0,2.185,8.926389,13.752778,14.080556,13.766389,14.103611,8.112778,0,1.763889,4.234445,0.234444,0,0,0,0,G0
3,0.010994,0,1.231143,1.206665,0,0.959572,0,0,0,0,0,0,0,0,2.685555,4.148334,2.25,0.032778,0,0.018889,0.332778,0,4.499444,11.875556,15.742778,15.588056,17.511667,17.203333,17.27861,8.924444,6.4525,13.360556,14.203055,15.459723,18.949167,17.019722,17.645834,13.175,0,0,0,3.349722,15.376667,19.758612,18.341944,8.675834,0,0,1.6675,10.683056,10.45,3.208611,0.319167,0.008611,0,0,2.922778,2.466667,0,0,0,0,0,0,0,0,0,0,0,0,G0
3,0.01129,0,1.282822,1.216554,0,0.908363,0,0,0,0,0,0,0,0,4.454444,12.855833,6.176944,0.17,0,0,0,0,2.472222,8.837222,14.612778,14.837778,7.231667,2.989167,0.396944,0.046389,6.088056,12.533889,17.098888,16.33639,18.999445,19,15.936389,10.35,0,0,1.264722,6.048056,17.657223,18.354445,16.670279,10.069167,0,0,0,0.205,10.686666,18.306667,15.3325,12.959444,0,0,4.146389,12.376667,10.824445,10.941389,11.456667,5.973333,0,0,0,0,0,0,0,0,G0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.756945,6.359167,0.848611,0,0,0,0,0,1.938889,9.570833,15.895833,12.815278,10.767777,12.347222,7.516111,0.007222,0,0,3.057222,18.076389,18.188334,19.485001,19.961945,1.988611,0,0,0.852222,15.305555,18.943056,19.965555,20.020834,13.628056,0,0,0,2.545556,13.240833,14.593611,13.749722,13.988611,0,0,0,0,0,0,0.066389,4.016389,0,0,0,0,0,0,0,0,G2
1,1,0,0.999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.366667,15.201944,15.880834,8.540556,0.286389,5.230278,14.042778,15.8075,20.885279,21.753334,22,22,10.785,0.863889,2.529167,6.805278,14.636389,21.149723,22,22,14.666667,0,0,0,0.1375,9.956944,13.504723,14.175278,8.024722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
4,0.00964,0,1.124412,0,0,0,0,0,0,0,0,0,0,0,4.527778,3.9825,1.411389,0.118333,0,0,0,0,0.225833,15.475833,21.144444,17.830555,1.606389,0,0,0,0,1.178056,15.224722,21.047501,17.673611,7.405556,0,0,0,0,0,0.599722,18.28861,22.842501,17.677221,3.781389,0,0,0,0,1.363056,14.928056,23.800833,15.083333,0,0,0,0,0,0.411667,7.725,5.975555,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202778,12.953611,18.387777,16.391666,3.9525,0,1.333333,5.809444,16.565834,22,22,22,14.666667,7.093056,16.551945,20.725277,21.032223,21.183056,21.903055,22,14.666667,0,0,3.871944,7.290555,15.971666,16.92639,11.051111,2.865278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.893889,12.017777,10.789444,11.023611,14.497222,16.121666,8.920834,0.233611,2.096111,8.470834,21.538055,21.467222,22,22,22,11.251389,0,0.083056,15.508889,21.149166,21.961666,22,22,14.666667,0,0,0.7875,10.770278,12.949722,13.373055,13.490278,8.761666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
2,0.018964,0,0.98697,0,0,0,0,0,0,0,0,0,0,0,8.363334,13.585834,3.205278,0,0,0,0,0,0.031111,6.514722,20.976389,16.28389,14.935278,9.897778,0.877222,0,0,8.003612,21,21.397778,21.993889,21.53861,18.499166,0.584167,0,1.032222,19.423611,21.327223,22,22,22,12.717778,0,0,2.584445,11.695,14.945556,19.376944,20.810278,14.781944,0,0,0,0,0,0,2.28,8.454166,0,0,0,0,0,0,0,0,G2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.019166,8.018611,5.110278,4.835834,12.451944,14.482778,8.984722,0.278056,5.204444,10.306111,21.475,21.166111,21.984444,22,22,12.165833,0,0.41,15.385,21,21.726944,22,22,14.666667,0,0,0.781944,12.571667,15.274722,13.630278,10.531389,8.005555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.393889,11.345278,8.799723,5.065,7.969722,13.316667,9.239722,1.186111,2.577222,5.811944,13.456388,19.193333,19.176945,20,20.019722,11.684444,0,0,2.775,18.258612,18.803888,19.8925,20.398056,14,0,0,0,3.746111,13.495,14.510834,12.264167,7.433055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G2
1,1,0,0.999997,0,0,0,0,0,0,0,0,0,0,0,4.995555,6.218889,0.373611,0,0,0,0,0,3.522778,11.108889,18.066389,12.648056,6.275278,9.3275,7.577222,0.126667,0,0,5.873611,19.188055,19.222221,19.937222,20,8.261666,0,0,2.771667,18.978056,17.167223,19.843611,20.552778,13.956111,0,0,0.007222,9.171111,16.610834,19.475,17.772778,11.6275,0,0,0,0,0.044444,0.150556,0.030833,3.527222,0,0,0,0,0,0,0,0,G2
1,1,0,1.000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230278,0.751111,0,0,0,0,0,7.196667,17.367222,19.599722,6.498611,0,0.149167,4.233056,10.235,19.151945,19.939444,20,13.353056,3.106389,14.333333,15.953055,18.99361,19.023333,17.314167,19.999166,12.785833,6.365,4.208889,0.006389,6.860278,15.547778,17.127777,12.098056,1.263056,0,0,0,0,0.01,0.500556,0,0,0,0,0,0,0,0,0,0,G2
1,1,0,0,0,0,1.000001,0,0,0,0,0,0,0,0,0,0,0.006389,1.495833,0.371944,0.698611,0.000556,0,0,0,3.565278,16.940001,14.226389,16.191111,11.052222,2.123333,0,0,6.450555,16.930834,16.014166,16.72139,17.01111,11.512777,0.006111,0,2.591111,15.838889,12.887777,17.452223,17.887777,12,7.605556,12.664444,13.503056,15.384444,16.425278,16.474167,11.266111,7.047222,0.290833,0.0125,0,0.032222,0.045556,0.136667,0,0,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,0.999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.808888,16.504168,15.473333,15.444722,10.894444,1.863333,0,0.179167,19.121666,19.036388,19.868055,19.802221,20,13.328333,0,0,12.205277,15.5925,19.959999,20,20,13.333333,5.323889,14.799167,16.948334,19.616945,19.685556,18.907778,14.809444,9.490556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,0.999996,0,0,0,0,0,0,0,0,0,0,0,2.018055,2.5075,0,0,0,0,0,0.065833,15.150278,17.1675,15.485,11.004723,0.072222,0,0,0.586111,17.656111,18,15.506111,18.028889,10.166667,4.9875,6.373889,2.006111,15.775833,14.416111,18.636667,18.912222,12.666667,2.198056,8.526667,12.283611,17.114445,18.954721,19,19,12.666667,0,0,0,0.8575,3.515,3.972222,3.5525,1.796389,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,0.999995,0,0,0,0,0,0,0,0,0,0,0,4.056667,11.677222,5.185,1.09,0,0,0,0,11.516389,17,16.992222,15.997778,2.438611,3.970278,1.683611,0,12.361111,17,15.831388,16.661388,11.437778,3.591389,12.117778,11.93,16.556389,17.742222,16.567499,17.825277,12,0,0.002778,4.261667,11.895555,17.105556,18,18,12,0,0,0,0,0.305556,2.075556,2.8875,4.911389,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,1.000006,0,0,0,0,0,0,0,0,0,0,0.644444,3.635,5.011944,8.599167,6.359722,0.859167,0,0,13.3175,16.461945,16.381945,17.51,18,11.515278,0,0,13.181666,17,16.889444,16.140556,17.627501,12,0,0,5.520833,16.9025,13.544723,17.840555,18,12,1.942222,4.609445,7.040833,14.596945,17.928888,14.982223,8.56,1.058889,5.164166,9.470278,8.018888,3.8875,2.288056,0,0,0,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,1.000002,0,0,0,0,0.418333,3.702778,3.572778,1.155833,0,0,3.5225,9.345555,16.536112,18,18.076666,12.588611,0,9.732223,17.690556,17.01111,17.320555,18,18,12.228333,0,9.834167,17.851944,17.009167,17.723055,18,18,12,0,2.860833,15.725278,15.570278,17.390833,18,15.416111,3.6075,0,0,5.606389,16.7425,17.634722,10.143611,0.889444,0,5.283333,12.69,13.398334,6.416945,1.924444,0,0,0,3.155278,2.949167,0,0,0,0,0,0,G3
1,1,0,0,0,0,1.000007,0,0,0,0,0,0,0,0,0,0,0,4.244167,3.375,1.095833,1.049444,0,0,0,1.633611,16.950001,16.495556,15.791111,15.723889,4.048333,0,0,3.684722,16.550278,17,16.115833,17.410555,12,2.652778,1.29,0.248333,15.236667,11.863611,15.379444,17.790001,12,6.266667,13.670834,14.334167,17.10111,18,18,17.954166,10.966945,0,0,0.880833,2.456944,5.194167,3.078333,1.853889,0.009167,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,1.000003,0,0,0,1.742778,2.469722,0,0,0,0,0,0.597778,14.116389,16.611389,8.126667,2.635278,0,3.243056,0.589444,2.498055,17,17,17.001667,13.7225,0.387778,4.481389,12.288055,8.06,16.332777,14.701389,17.083889,17.751667,1.866389,0,2.319444,11.915556,17.628334,18,18,18,12.058333,0,0,0.459444,5.073056,10.539166,12.555555,16.282499,12.589444,0,0,0,0,0,0,3.371389,11.883333,0,0,0,0,0,0,0,2.1575,G3
1,1,0,0,0,0,1.000001,0,0,0,0,0,0,0,0,0,0,0.050278,0.695,1.865,6.463889,3.519722,0.002778,0,0,10.710556,16.442223,16.051666,17.215555,17.946112,9.740556,0,0,11.523056,17,16.759445,15.7925,17.586111,12.044167,0,0,5.521389,16.999722,13.673333,17.400555,17.986666,11.9975,0.875,3.856389,7.153611,14.006111,17.941111,16.16,10.2975,2.429722,5.587222,9.0775,6.858333,4.06,2.639167,0.398333,0,0,0,0,0,0,0,0,0,0,G3
1,1,0,0,0,0,1.000003,0,0,0,0,0,0.626944,0.654722,0,0,0,1.366111,2.5375,13.021667,16.961945,17.593334,10.104167,0,6.055555,16.9175,16.553888,14.681666,17.981388,18.274445,12.666667,0,4.375278,17.032499,17,16.370556,15.616389,18.568333,12.666667,0,1.3825,14.119166,16.0175,15.378612,17.717501,13.504167,2.7775,0,0.006667,7.491667,14.043612,12.66,4.412778,0.000833,0,4.525,13.789722,11.888889,2.281389,0,0,0,0,1.686389,2.480833,0.001389,0,0,0,0,0,G3
2,0.010681,1.127723,1.438707,0,0,0,0,0,0,0,0,3.840833,3.086111,0,0,0,0,0,0,8.5325,8.063889,0,0.008333,4.333611,3.211111,0.114444,0,5.157222,11.508611,0,0.195556,7.695,11.461389,13.156111,15.515833,16.768612,17.059999,0.385833,0,0,0.025556,13.893888,16.532223,16.783611,18.087778,1.136944,0,0,0,12.002222,16.559723,15.901111,17.898056,0.775833,0,0,0,4.494722,13.540277,12.976944,15.984722,1.2925,0,0,0,0,0,0.049167,8.746111,0.888889,G4
2,0.010645,1.20265,1.413028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.815556,2.747778,4.420278,0,0.940556,5.463889,13.784166,17.94389,19.671667,20,13.315,8.469444,19.495556,19.906666,19.1325,16.400555,14.048611,7.877222,12.155556,4.328055,8.269444,1.950833,0.343333,0,0,0.118333,6.353889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G4
2,0.01056,1.176158,1.41139,0,0,0,0,0,0,0,0,7.043056,0.408333,0,0,0,0,0,0,12.623611,6.331666,0,0,0,0,0,0,3.262222,16.833055,2.105,1.801944,5.396667,4.837222,3.86,5.113611,7.391389,18.768612,11.693611,6.375,10.200833,11.727777,13.965555,18.560278,18.774445,19,12.666667,0,0,0,1.523611,12.480833,18.114445,18.918333,12.666667,0,0,0,0,4.670278,18,18.6975,12.666667,0,0,0,0,2.264722,8.706944,12.019444,7.701944,G4
2,0.010659,1.131922,1.428605,0,0,0,0,0,0,0,0,8.1825,0.140556,0,0,0,0,0,0,13.108611,5.588056,0,0,0,0,0,0,4.369167,16.280834,0.911944,0.023611,1.977222,3.738055,3.123333,5.156111,11.260278,19,9.119166,6.18,14.041945,13.493333,15.403889,16.474167,18.566944,19,9.816667,0,0,0,1.9925,12.343611,18.004168,18.376667,9.816667,0,0,0,0.660556,17.667223,18,18.079166,9.816667,0,0,0,0,5.853611,7.323889,9.314722,4.788055,G4
2,0.01047,1.152086,1.411474,0,0,0,0,0,0,0,4.434166,4.336111,0,0,0,0,0,0,3.272222,16.721666,1.862778,0,0,0,0,0,0,8.892222,15.584444,1.596667,0,0,0,0,1.348333,8.650556,19,11.198611,0,2.240278,7.299167,12.969167,17.968889,18.6975,19,12.033334,7.171667,12.956944,9.926389,3.966111,12.833055,18,18.504444,12.033334,0.071389,0,0,0,7.93,16.88139,16.939167,11.815278,0,0,0,0,2.034444,12.010834,9.217778,3.227778,G4
2,0.010476,1.137274,1.432004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024167,1.31,5.110833,5.560278,3.718333,3.466111,1.929444,2.114444,7.886111,15.883611,16,16.014999,16.883333,17,17,11.333333,5.961111,10.834723,11.232778,8.261945,13.503056,13.340834,9.875,10.160556,0,0,0,0,0.001667,0.000833,0,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G4
2,0.01065,1.127271,1.418403,0,0,0,0,0,0,0,0,3.905555,2.638889,0,0,0,0,0,0,7.599722,6.911389,0,0,10.895278,9.103611,2.279167,0,5.59,10.455556,0,0,0.278056,6.535,14.809722,16.05611,16.582222,16.4375,0,0,0,0,11.645278,16.922501,17.59111,18.003056,0,0,0,0,11.626945,16.008888,15.081667,18.324167,0,0,0,0,3.008889,9.195833,15.668612,17.486389,0,0,0,0,0,0,0,3.211111,0,G4
