@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,6,194-199,200-263,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute fingersAreas numeric
@attribute convexHull1 numeric
@attribute convexHull2 numeric
@attribute convexHull3 numeric
@attribute convexHull4 numeric
@attribute convexHull5 numeric
@attribute convexHull6 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
1,0.305531,1,0.082113,0.195007,0.01826,0.017857,0.009884,0,0,0,0,0,0,0,0,0,0,0,1299,1799,1099,1664,62,0,0,0,2197,3600,3600,3415,2584,1370,0,0,1451,3600,3310,3519,3600,2229,0,0,1899,3600,3600,3600,3600,2400,26,1218,2726,3212,3588,3596,3600,1571,1318,2250,846,4,497,778,1359,864,0,0,0,0,0,0,0,0,G3
1,0.417575,1,0.187331,0.016032,0.029455,0.059591,0,0,0,0,285,895,947,1135,685,0,0,0,3208,3600,3600,3486,1140,0,0,0,1617,3600,3600,3343,1140,0,0,53,3028,3201,3600,3473,1140,0,0,0,1366,3347,3600,3002,1140,0,0,0,60,1799,3297,3499,939,0,0,186,2371,2837,565,39,0,0,0,639,1723,225,0,0,0,0,G3
1,0.412537,1,0.076835,0.013886,0.012444,0.183881,0,0,0,0,25,19,0,0,0,0,984,2553,3246,3288,1489,862,41,0,799,3263,3600,3468,3600,3600,1655,0,870,3382,3600,3597,3600,3600,3451,1378,170,2881,3600,3600,3600,3600,3600,2400,936,2645,1453,1234,1720,3560,3600,2400,811,145,0,0,33,1696,2908,2383,0,0,0,0,0,0,21,31,G3
1,-0.067955,1,0.180672,0.086565,0.013423,0,0,0,0,0,754,2035,858,0,0,0,0,0,1377,3599,3559,951,0,0,477,2081,2429,3178,3450,3112,1094,0,0,168,1204,3343,3600,3600,2669,0,0,0,0,398,2746,3600,3560,653,0,0,0,0,1359,3600,3600,1080,0,0,0,0,57,2972,3600,1080,0,0,0,0,0,420,2250,720,G3
1,0.042513,1,0.136115,0.115555,0.015713,0,0,0,0,0,165,139,0,0,0,0,0,0,1882,3283,2482,430,0,0,0,0,1478,3589,3369,2782,556,0,1494,2462,2906,3600,3600,3600,3329,318,0,201,719,2695,3600,3600,3600,1727,0,0,0,7,1118,3112,3600,2400,0,0,0,0,0,1497,3439,2400,0,0,0,0,0,0,198,249,G3
1,0.380809,1,0.078793,0.205501,0.021901,0.015442,0,0,0,0,0,0,0,0,0,0,0,166,2453,2061,1625,2239,608,321,0,197,3121,3600,3600,3600,3600,2300,0,0,2027,3600,3304,3591,3573,2378,0,0,94,3229,3596,3600,3600,2392,260,1609,3031,3141,3329,3228,3178,1446,1686,2262,722,0,40,35,14,62,0,0,0,0,0,0,0,0,G3
0.011639,-0.909986,58.086987,0.021275,0.12483,0.195426,0.063881,0.024008,0,0,313,1565,48,0,1167,0,0,0,0,1088,2399,1011,2550,0,0,0,0,0,1924,3600,2608,0,0,0,0,0,3175,3599,3330,263,0,0,0,0,970,3467,3582,540,0,0,0,0,0,1553,3600,540,0,0,0,0,0,180,2611,540,0,0,0,0,0,0,184,324,0,G4
0.011862,0.087269,57.091476,0.266307,0.265215,0.038289,0,0,0,0,0,0,0,333,734,0,0,0,0,0,0,1609,2984,43,0,0,0,0,0,370,3246,2750,685,0,0,0,809,2525,3266,3600,2400,121,1309,2965,3569,3357,3598,3592,2400,2041,2825,1253,264,941,3580,3600,2398,0,0,0,0,522,3231,3595,2400,0,0,0,0,0,828,1216,644,G4
0.011523,-0.486802,56.859406,0.192603,0.266882,0.025635,0.016409,0,0,0,0,0,0,0,1019,999,0,0,0,0,0,0,1947,1990,0,1223,2151,1798,1382,1251,1595,3331,321,422,1218,1887,2517,3190,3600,3600,1920,0,0,0,688,2795,3600,3600,2160,0,0,0,373,3272,3600,3584,2160,0,0,0,0,1113,2968,3600,2160,0,0,0,0,0,183,1618,1430,G4
0.011721,-0.045499,57.191746,0.206758,0.290949,0.019462,0,0,0,0,0,0,0,0,1718,565,0,0,0,0,0,0,2733,2195,0,0,0,0,0,0,1297,3492,817,0,0,343,1164,2486,3012,3596,1800,771,2858,3573,3105,3600,3600,3600,1800,828,1339,375,0,3013,3600,3600,1800,0,0,0,0,989,3329,3600,1800,0,0,0,0,0,713,969,672,G4
0.012125,0.10864,55.289829,0.136338,0.255844,0.012667,0,0,0,0,0,0,0,1057,1261,0,0,0,0,0,0,2191,3457,138,0,0,0,0,0,397,3473,2325,0,0,0,0,682,1942,3226,3590,397,0,0,957,3362,3600,3600,3520,381,77,1823,3230,2254,3600,3538,3600,480,126,1821,437,463,3014,3595,3600,480,0,0,0,0,448,2029,2192,244,G4
0.011791,-0.06354,57.419991,0.213199,0.308954,0.028107,0,0,0,0,0,0,0,0,1749,52,0,0,0,0,0,33,3541,1508,0,0,0,0,0,0,2145,2990,890,0,0,136,884,2048,2773,3588,2280,1004,2890,3600,3377,3215,3483,3600,2280,849,1087,369,97,2216,3600,3600,2280,0,0,0,0,580,3241,3600,2154,0,0,0,0,0,605,1748,1331,G4
0.011351,-0.314816,55.999855,0.210052,0.27431,0.037031,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,95,3253,299,0,0,0,0,0,167,2459,2964,200,1160,3098,3394,3356,3459,3600,3600,1764,0,132,387,424,2490,3600,3600,1800,0,0,0,0,2506,3600,3600,1800,0,0,0,0,1120,2919,3600,1800,0,0,0,0,0,8,1136,1188,G4
0.011431,-0.289388,57.919682,0.622647,0.015926,0,0,0,0,0,0,0,0,0,0,0,0,505,1459,1988,2077,2397,2638,2583,1552,2348,3600,3600,3600,3600,3600,3600,2400,223,1183,1740,1570,1368,1369,1206,2400,0,0,0,0,0,0,907,2400,0,0,0,0,0,0,5,1538,0,0,0,0,0,0,0,736,0,0,0,0,0,0,0,0,G4
0.011824,0.413275,55.645729,0.206582,0.214006,0.045111,0.014379,0,0,0,0,0,258,33,0,0,0,0,0,0,2834,1855,0,0,0,0,0,0,1109,3249,2613,1844,193,0,0,12,1707,2979,3594,3600,2115,0,58,2029,3600,3589,3600,3596,2400,21,2448,2920,1846,3141,3517,3600,2382,1817,2168,70,0,1261,3199,2380,903,321,3,0,0,0,90,0,0,G4
0.011446,-0.778183,58.284771,0.131386,0.206998,0.045061,0.032424,0,0,0,519,103,0,0,1392,509,0,0,1279,3024,1681,534,2691,481,0,0,0,162,2477,3555,3329,1241,0,0,0,0,2630,3600,3600,2173,0,0,0,0,1621,3594,3572,2798,0,0,0,0,0,1702,3574,2820,0,0,0,0,0,0,1116,2820,0,0,0,0,0,0,19,1072,0,G4
0.016832,0.168277,31.363859,0.201266,0.132807,0.049866,0.019637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,2633,2628,2503,2508,2593,1400,0,71,1139,2364,3582,3599,3567,2484,977,727,1535,575,1368,2793,3254,3600,2400,0,0,0,0,0,879,3040,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.016675,0.433333,31.544939,0.150919,0.1982,0.040278,0.020515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,443,749,57,515,1081,1527,2598,3536,3570,2063,2011,2940,2530,3228,3600,3600,3557,2400,0,26,1568,3147,2369,3222,2747,1524,20,2340,2383,383,0,540,29,11,47,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.017061,-0.012718,30.578329,0.105979,0.224409,0.096437,0,0,0,0,0,0,0,0,0,0,0,474,1768,430,0,0,0,0,0,71,1422,3172,2099,823,344,269,0,74,240,704,2524,3600,3173,3289,1366,1617,2846,2893,3028,3600,3490,3514,1724,0,0,0,648,3218,3363,3465,1966,0,0,0,0,195,728,1634,618,0,0,0,0,0,0,0,0,G5
1,0.181923,1,0.233925,0.144581,0.025622,0.02749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,1959,1414,1237,1518,1206,550,0,84,908,2765,3595,3600,3597,2789,1139,1218,2063,1306,1446,3015,2973,3411,2400,0,0,0,0,5,177,1736,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.016956,0.490639,30.718582,0.276687,0.199558,0.035195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,546,0,0,138,837,2332,3171,3397,2396,1387,2849,2965,3430,3597,3433,3494,2267,381,160,1022,2759,2305,3130,1844,759,0,2166,2099,192,0,130,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.016701,0.315048,31.152681,0.269122,0.140514,0.039904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,912,942,1403,1894,2247,1538,2,950,1541,2302,3594,3600,3502,3553,1646,407,2313,2249,1147,2735,2978,3540,2400,136,323,0,0,0,93,1336,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.016971,-0.059789,30.603867,0.241255,0.135424,0.058818,0,0,0,0,0,0,0,0,0,0,0,357,2697,1273,34,0,0,0,0,0,202,1905,3142,2252,1800,281,0,1360,2530,2753,3302,3600,3465,3282,651,0,0,0,524,3260,3574,3597,1889,0,0,0,0,14,2003,3598,2400,0,0,0,0,0,414,2537,1946,0,0,0,0,0,0,0,0,G5
0,0,0,0.24277,0.157688,0.057295,0.01568,0,0,0,0,0,0,0,0,0,0,436,1263,226,0,0,0,0,0,161,1304,2705,2346,1655,1039,101,0,938,2056,2502,3564,3585,3588,3436,755,419,456,366,923,3272,3600,3580,2099,0,0,0,0,448,1248,3312,2400,0,0,0,0,0,16,1109,829,0,0,0,0,0,0,0,0,G5
1,0.287377,1,0.164019,0.228737,0.062628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,1409,1524,1475,2076,2556,2547,2138,1111,1758,1900,3145,3600,3387,3549,2170,0,166,2322,3038,2929,3488,3267,1278,546,2749,1252,115,188,668,357,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
1,0.480632,1,0.168939,0.226998,0.070166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,655,1924,1996,0,35,503,1589,3157,3598,3597,2101,1482,3132,2875,3048,3600,3600,3600,2375,522,193,345,2848,2435,2629,2354,363,0,631,3180,1510,0,0,0,0,0,1875,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.012424,0.081234,21.632675,0.214432,0.081061,0.125445,0.072324,0,0,0,297,1765,49,0,0,0,0,379,126,1612,2020,32,0,0,0,777,2460,2444,3000,2831,993,0,0,0,1197,2296,3449,3579,3358,2598,0,0,181,526,651,2597,3281,3576,823,0,0,0,0,228,3181,3600,1980,0,0,0,0,0,1131,3568,1980,0,0,0,0,0,0,1304,1313,G6
0.012309,0.42676,21.888054,0.163085,0.189091,0.171213,0.025972,0,0,0,0,0,0,0,0,0,0,0,2185,2236,1380,600,206,238,0,0,621,1575,2495,3554,3600,3523,2079,1115,1908,2438,2417,3197,3600,3600,2400,1071,1929,1731,1477,2831,3600,3393,2400,0,23,1204,2732,2758,987,768,1310,0,331,2246,892,0,0,0,0,0,0,0,0,0,0,0,0,G6
0.012357,0.172185,21.601242,0.042299,0.186518,0.261732,0.03417,0.017917,0,0,0,381,199,0,0,0,0,0,0,2085,3307,956,0,0,0,0,0,82,1885,3558,2098,288,0,1028,1942,1393,729,1124,3308,3280,1487,995,2201,2986,3600,3110,3342,3600,2400,0,0,83,711,2646,3597,3600,2222,0,862,3529,3582,3526,2287,2946,20,0,0,336,214,130,0,304,0,G6
0.012571,0.608557,21.487022,0.288203,0.19262,0.039975,0.0442,0,0,0,14,130,84,22,153,670,785,135,3128,3573,3477,3231,3487,3600,2400,21,1058,890,1298,2216,3600,3600,2400,209,1150,2212,3259,3585,3421,3600,2400,2337,3228,2321,1406,722,2635,2934,891,271,179,0,11,2147,2882,146,0,0,0,47,2521,2603,200,0,0,0,0,19,1009,3,0,0,0,G6
0.012763,0.46298,21.360723,0.212351,0.16616,0.155486,0.102699,0,0,0,0,0,0,0,0,0,0,0,605,668,23,0,0,0,0,0,960,2565,3141,2357,2065,1977,973,651,1511,1773,2682,3600,3597,3314,846,981,1751,1378,1684,3453,3600,3407,2400,0,0,1501,2426,480,849,2372,1979,0,0,537,35,0,0,176,748,0,0,0,0,0,0,0,0,G6
0.012316,0.092397,21.818707,0.179971,0.080559,0.122016,0.059674,0,0,0,464,1461,2,0,0,0,0,0,24,2207,1769,21,0,0,0,1574,2768,1960,2998,2804,1386,138,0,0,449,2055,3458,3600,3392,3047,60,0,721,1498,1357,3190,3414,3600,974,0,0,0,0,276,3247,3600,2391,0,0,0,0,0,1942,3600,2400,0,0,0,0,0,0,1258,1480,G6
0.012485,0.192309,46.536037,0.170215,0.070614,0.143604,0.076033,0,0,0,394,128,0,0,0,0,0,0,880,2736,589,0,0,0,0,857,1132,1196,2898,2212,1464,329,0,670,1437,2356,3389,3570,3184,2686,67,0,300,2300,1981,2972,3526,3426,1415,0,0,0,0,24,2689,3600,2400,0,0,0,0,0,662,3130,2400,0,0,0,0,0,0,206,520,G6
0.012216,0.647684,22.232635,0.296986,0.228441,0.038686,0.046735,0,0,0,0,0,0,0,244,1658,1339,215,2202,2933,3123,3489,3562,3600,2100,226,1936,1699,1370,2206,3600,3600,2100,0,7,909,2334,3302,3600,3600,2100,1000,2623,3596,3036,909,1972,2563,982,1471,1893,386,0,576,3354,796,0,0,0,0,371,2933,1259,0,0,0,0,0,948,1818,0,0,0,G6
0.012516,0.65487,22.062029,0.279932,0.232439,0.060617,0.048185,0,0,0,0,0,0,0,148,1082,1346,388,2807,3204,3113,3161,3472,3600,2400,119,1567,1794,2014,2987,3600,3600,2400,0,0,486,2002,3280,3600,3600,2400,441,2053,3465,3600,2148,1410,3265,2027,2174,2840,1099,213,51,3060,2026,0,51,0,0,35,2090,2351,97,0,0,0,0,126,2170,141,0,0,G6
0.012445,0.141944,21.714144,0.214494,0.083549,0.130937,0.059718,0.014468,0,0,622,1135,0,0,0,0,0,16,31,2085,1845,49,0,0,0,1446,2606,2146,3185,3333,1955,207,0,0,501,1826,3463,3600,3353,2183,0,0,342,821,402,2257,3600,3546,1305,0,0,0,0,29,3140,3600,2400,0,0,0,0,0,738,3502,2400,0,0,0,0,0,0,942,1309,G6
0.010801,0.840307,72.915581,0.022212,0.267204,0,0,0,0,0,123,2189,501,0,0,0,0,0,8,2239,3397,1885,339,0,0,0,0,117,2871,3600,3130,185,0,0,0,1149,3284,3538,3600,300,0,0,0,756,3579,3600,3600,300,0,0,0,73,2731,3600,3600,300,0,0,0,174,3036,2846,2133,120,0,0,0,1245,1174,13,0,0,0,G7
0.011388,0.516876,71.795464,0.026023,0.306776,0.010672,0,0,0,0,0,0,1768,177,0,0,0,0,0,0,2606,2793,698,0,0,0,0,0,403,3253,3518,1244,0,0,0,810,3537,3572,3600,3542,918,0,0,143,3403,3600,3600,3600,1732,0,0,0,2707,3600,3557,3600,1740,466,1638,2089,3352,3563,3550,3600,1740,714,1399,1255,1209,1733,2198,2382,801,G7
1,0.521569,1,0.056535,0.38709,0,0,0,0,0,0,1013,1549,2,0,0,0,0,0,515,3187,2401,665,0,0,0,0,0,1561,3600,3481,616,0,0,0,67,3498,3600,3600,900,0,0,0,0,2907,3600,3600,900,0,0,0,0,1597,3559,3596,900,0,0,0,1202,2669,2002,1577,226,0,0,486,2020,165,0,0,0,0,G7
0.0107,0.103685,74.483971,0.101582,0.217519,0.027824,0,0,0,0,0,0,0,1836,12,0,0,0,0,0,13,2287,970,0,0,0,0,0,2181,3299,3141,141,0,0,519,398,3128,3600,3600,1446,0,0,936,2435,3600,3600,3600,2640,0,0,0,1,1103,3020,3588,2640,0,0,0,0,0,142,2885,2640,0,0,0,0,0,0,616,1688,0,G7
0.011124,0.331051,72.88903,0.112886,0.252212,0,0,0,0,0,0,0,470,1401,0,0,0,0,0,0,377,3204,1328,0,0,0,0,0,1762,3151,3592,1282,0,0,0,0,3046,3600,3600,3245,0,0,0,7,2755,3600,3597,3300,0,0,2088,2782,3425,3599,3600,3300,0,0,0,0,167,1220,2078,2875,0,0,0,0,0,0,0,901,0,G7
0.011312,0.845901,71.345612,0.02472,0.35796,0,0,0,0,0,0,1295,938,0,0,0,0,0,0,1140,3428,1997,313,0,0,0,0,0,1822,3600,3405,870,0,0,0,686,3553,3599,3600,1680,0,0,0,309,3509,3598,3496,1680,0,0,0,0,1865,3496,3600,1680,0,0,62,1419,2940,2612,1821,249,0,0,920,1929,256,0,0,0,0,G7
0.011173,0.720649,72.90947,0.062865,0.352144,0.015975,0,0,0,0,0,0,1789,330,0,0,0,0,0,0,2138,2856,362,0,0,0,0,0,431,3376,3382,762,0,0,0,0,2386,3599,3600,1740,0,0,0,879,3113,3600,3600,1740,0,0,0,0,1756,3600,3599,1740,0,0,26,1092,2761,3415,3556,1678,0,0,1063,1960,411,333,219,162,0,G7
0.010702,0.146131,73.319832,0.115459,0.1901,0,0,0,0,0,0,0,190,1581,0,0,0,0,0,0,74,2893,510,0,0,0,0,0,2671,3417,2755,10,0,0,251,376,3389,3600,3600,1085,0,0,835,2322,3573,3596,3600,2039,0,0,0,0,969,2732,3473,2040,0,0,0,0,0,4,2072,2040,0,0,0,0,0,0,134,1018,0,G7
0.010932,0.524327,71.310219,0.017178,0.275062,0.018337,0,0,0,0,0,1846,1102,0,0,0,0,0,0,1575,3433,1335,20,0,0,0,0,0,1955,3600,2718,371,0,0,0,2055,3556,3600,3600,3010,47,0,0,1390,3600,3600,3600,3600,240,0,0,592,3595,3600,3600,3600,240,28,1210,1947,3548,3600,3600,3600,236,63,1810,1725,1389,2111,1896,2217,100,G7
0.010848,0.922788,72.125488,0.036223,0.34633,0.012713,0,0,0,0,756,1936,308,0,0,0,0,0,209,2418,3387,2812,1085,38,0,0,0,484,3210,3600,3600,1076,0,0,0,1715,3600,3469,3600,1200,0,0,0,610,3591,3600,3600,1200,0,0,0,0,1956,3546,3463,804,0,0,0,782,2777,1197,227,0,0,0,77,2078,298,0,0,0,0,G7
0.008996,0.238445,31.338329,0.102345,0.191614,0.148315,0.033165,0,0,0,14,0,0,1715,52,0,0,0,1946,2228,342,2408,984,0,0,0,0,1182,3204,2911,3042,64,0,0,0,145,2807,3600,3600,1190,0,0,571,2316,3438,3576,3600,2880,0,0,0,0,899,2778,3600,2880,0,0,0,0,0,56,3261,2880,0,0,0,0,0,0,859,1919,0,G8
0.009281,0.282635,29.624895,0.122048,0.202116,0.13664,0,0,0,0,164,0,0,1674,63,0,0,0,1850,2228,517,2284,1417,0,0,0,0,1051,3520,3085,3314,259,0,0,0,990,3517,3600,3600,1378,0,0,1125,2337,3600,3569,3600,2565,0,0,409,838,2342,3598,3600,2640,0,0,0,0,0,582,2286,2383,0,0,0,0,0,0,1331,1733,0,G8
0.011168,1.082419,20.945076,0.048245,0.339692,0.202438,0.013148,0,0,0,0,0,687,1485,0,0,0,0,0,0,464,3196,1947,201,0,0,0,23,604,2009,3600,2583,0,0,1278,3160,3546,3600,3600,3240,0,0,1112,375,1408,3439,3600,3240,0,0,0,0,429,2950,3498,3197,0,0,0,0,1282,2210,1287,532,0,0,0,460,1404,0,0,0,0,G8
0.010148,0.97525,27.066563,0.322211,0.226073,0.017396,0.043959,0,0,0,0,0,829,1204,0,0,0,0,0,0,700,3295,1478,32,0,0,0,0,196,1993,3600,1775,0,0,185,1783,3444,3576,3574,2160,0,0,1117,1197,1782,3351,3489,2127,0,0,0,0,453,2938,3582,2154,0,0,0,0,186,2403,1352,270,0,0,0,0,1387,254,0,0,0,G8
0.010693,0.529585,20.89237,0.123707,0.248709,0.148195,0.012689,0,0,0,0,0,89,1755,14,0,0,0,105,0,21,2788,1639,0,0,0,2788,2982,2500,2447,3569,884,0,0,0,429,3476,3600,3600,3128,0,0,0,62,2953,3600,3600,3540,0,0,110,860,2840,3594,3574,3540,0,0,208,996,273,1125,1740,2738,0,0,0,0,0,0,0,1387,0,G8
0.009052,0.034141,30.838646,0.14913,0.196171,0.127508,0,0,0,0,0,1652,36,555,265,0,0,0,0,921,2294,1455,1501,0,0,0,26,0,1995,3508,2862,1,0,0,533,1989,3201,3471,3600,369,0,0,0,26,2405,3600,3547,639,0,0,0,0,21,2023,3585,1140,0,0,0,0,0,958,3578,1140,0,0,0,0,0,0,1684,760,0,G8
0.008512,0.226677,33.216892,0.12436,0.25704,0.163396,0,0,0,0,842,599,0,641,1327,0,0,0,414,2599,1398,829,2773,0,0,0,0,179,2455,3002,3544,710,0,0,0,301,2839,3600,3600,1880,0,0,1249,2332,3563,3589,3600,2004,0,0,0,0,1464,3500,3600,2280,0,0,0,0,0,347,2403,2069,0,0,0,0,0,0,1189,1489,0,G8
0.011354,0.948481,19.724712,0.052662,0.268184,0.201273,0.015624,0,0,0,0,0,0,1350,230,0,0,0,0,0,0,2240,2085,0,0,0,115,351,718,1135,3579,1682,0,0,2426,2904,3483,3600,3600,3060,0,0,0,0,3093,3414,3567,3060,0,0,0,0,2234,3596,3600,3060,0,0,0,350,2357,3040,3405,2494,0,0,0,1627,609,0,38,0,0,G8
0.010163,0.915602,26.856787,0.29068,0.194941,0.056084,0,0,0,0,0,0,1163,991,0,0,0,0,0,0,932,3379,1001,1,0,0,0,0,564,2428,3600,1466,0,0,963,2610,3576,3597,3600,2100,0,0,753,383,2283,3542,3600,2100,0,0,0,0,903,3154,3162,2100,0,0,0,0,649,2175,1462,483,0,0,0,0,1691,143,0,0,0,G8
0.009547,0.51753,28.943487,0.096427,0.193973,0.168703,0,0,0,0,0,0,0,1672,184,0,0,0,100,51,0,2232,1542,0,0,0,1283,2632,2259,2303,3269,300,0,0,0,483,3432,3600,3600,1810,0,0,0,253,3536,3600,3600,2142,0,0,0,1289,2643,3574,3600,2160,0,0,0,187,9,1014,3030,1524,0,0,0,0,0,0,696,1244,0,G8
0.008783,0.779635,9.225645,0.207045,0.087063,0.085358,0.048316,0.134569,0.026877,0,0,0,0,903,12,0,0,0,1468,786,19,1791,1844,5,0,1013,1579,2514,2781,1992,3599,2017,0,631,1621,2817,3576,3600,3600,3600,1160,796,2403,2818,3308,3600,3600,3600,2400,11,64,960,2609,2095,2332,3226,2400,0,171,1600,216,0,0,1353,2400,0,0,0,0,0,0,9,647,G9
0.008426,0.971793,8.554334,0.176404,0.131229,0.110579,0.079787,0.147357,0.013783,0,0,0,0,1751,207,0,0,0,2173,1802,386,1292,2345,15,0,631,1097,1814,2970,2474,3481,2088,0,612,1692,2556,3154,3600,3600,3589,230,55,1516,2086,3078,3542,3600,3597,833,86,1118,860,410,2891,2720,3130,1860,0,0,343,2333,460,147,3333,1860,0,0,55,76,0,0,546,1050,G9
0.008556,1.335971,7.527702,0.167009,0.159668,0.099911,0.237011,0.030431,0,0,0,0,0,1174,579,0,0,0,0,0,0,635,3034,1110,0,0,395,1597,1524,1266,2434,2640,0,0,204,1329,2355,3326,3600,2640,0,0,1726,2599,2010,2944,3600,2640,0,0,0,419,2237,1886,3005,1396,0,0,0,1271,476,876,1823,0,0,0,0,0,0,1442,89,0,0,G9
0.008185,1.170982,9.265546,0.078759,0.132856,0.131115,0.079901,0.196572,0,0,0,0,0,86,1596,0,0,0,368,162,0,38,2826,1425,0,0,1677,2871,2467,1679,2189,3593,1146,955,2412,2370,2465,3600,3600,3600,1680,39,166,771,2184,3600,3600,3600,1680,0,1983,2691,2158,2859,3600,3587,1581,0,68,0,1013,2412,591,370,59,0,0,318,1583,52,0,0,0,G9
0.007362,0.487906,13.013872,0.061876,0.065767,0.044617,0.099522,0.026928,0.257807,0,969,909,0,1485,15,0,0,548,2213,2449,2069,2451,1195,0,0,202,962,2763,3494,3600,3152,0,0,391,1528,2387,3600,3600,3600,2329,0,0,806,1764,1037,2198,3600,3451,449,0,0,0,0,6,2940,3600,1259,0,0,0,0,0,1062,3600,1260,0,0,0,0,0,125,2050,839,G9
0.008676,0.951539,7.865595,0.25696,0.071797,0.070938,0.039586,0.101487,0.020264,0,351,0,367,1023,0,0,0,539,1677,2422,1030,2858,505,0,0,379,1716,2699,3600,3600,2711,138,0,606,1964,2549,3589,3600,3600,2574,0,0,391,2127,1512,1678,3568,3553,747,0,167,37,0,0,2667,3600,1620,0,0,0,0,0,1144,3600,1620,0,0,0,0,0,6,1431,1064,G9
0.008685,1.292913,7.158701,0.118928,0.121027,0.05848,0.180053,0.075501,0,0,0,0,0,1128,1000,0,0,0,0,0,0,411,3059,1279,0,0,2071,2855,2208,1978,2845,3600,1289,746,2113,2207,3291,3600,3600,3600,1500,163,650,972,2662,3600,3600,3600,1500,0,1307,2575,2421,2784,3433,2886,1089,0,306,28,780,2585,161,0,0,0,0,9,1926,163,0,0,0,G9
