@relation 'gesture-weka.filters.unsupervised.attribute.Remove-V-R1,2,3,4,5,6,7-11,22-weka.filters.unsupervised.attribute.Remove-R12_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,4,7-11,200-263,264-327,328'

@attribute ratio numeric
@attribute Max_X numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute cellOccupancyNonZ1 numeric
@attribute cellOccupancyNonZ2 numeric
@attribute cellOccupancyNonZ3 numeric
@attribute cellOccupancyNonZ4 numeric
@attribute cellOccupancyNonZ5 numeric
@attribute cellOccupancyNonZ6 numeric
@attribute cellOccupancyNonZ7 numeric
@attribute cellOccupancyNonZ8 numeric
@attribute cellOccupancyNonZ9 numeric
@attribute cellOccupancyNonZ10 numeric
@attribute cellOccupancyNonZ11 numeric
@attribute cellOccupancyNonZ12 numeric
@attribute cellOccupancyNonZ13 numeric
@attribute cellOccupancyNonZ14 numeric
@attribute cellOccupancyNonZ15 numeric
@attribute cellOccupancyNonZ16 numeric
@attribute cellOccupancyNonZ17 numeric
@attribute cellOccupancyNonZ18 numeric
@attribute cellOccupancyNonZ19 numeric
@attribute cellOccupancyNonZ20 numeric
@attribute cellOccupancyNonZ21 numeric
@attribute cellOccupancyNonZ22 numeric
@attribute cellOccupancyNonZ23 numeric
@attribute cellOccupancyNonZ24 numeric
@attribute cellOccupancyNonZ25 numeric
@attribute cellOccupancyNonZ26 numeric
@attribute cellOccupancyNonZ27 numeric
@attribute cellOccupancyNonZ28 numeric
@attribute cellOccupancyNonZ29 numeric
@attribute cellOccupancyNonZ30 numeric
@attribute cellOccupancyNonZ31 numeric
@attribute cellOccupancyNonZ32 numeric
@attribute cellOccupancyNonZ33 numeric
@attribute cellOccupancyNonZ34 numeric
@attribute cellOccupancyNonZ35 numeric
@attribute cellOccupancyNonZ36 numeric
@attribute cellOccupancyNonZ37 numeric
@attribute cellOccupancyNonZ38 numeric
@attribute cellOccupancyNonZ39 numeric
@attribute cellOccupancyNonZ40 numeric
@attribute cellOccupancyNonZ41 numeric
@attribute cellOccupancyNonZ42 numeric
@attribute cellOccupancyNonZ43 numeric
@attribute cellOccupancyNonZ44 numeric
@attribute cellOccupancyNonZ45 numeric
@attribute cellOccupancyNonZ46 numeric
@attribute cellOccupancyNonZ47 numeric
@attribute cellOccupancyNonZ48 numeric
@attribute cellOccupancyNonZ49 numeric
@attribute cellOccupancyNonZ50 numeric
@attribute cellOccupancyNonZ51 numeric
@attribute cellOccupancyNonZ52 numeric
@attribute cellOccupancyNonZ53 numeric
@attribute cellOccupancyNonZ54 numeric
@attribute cellOccupancyNonZ55 numeric
@attribute cellOccupancyNonZ56 numeric
@attribute cellOccupancyNonZ57 numeric
@attribute cellOccupancyNonZ58 numeric
@attribute cellOccupancyNonZ59 numeric
@attribute cellOccupancyNonZ60 numeric
@attribute cellOccupancyNonZ61 numeric
@attribute cellOccupancyNonZ62 numeric
@attribute cellOccupancyNonZ63 numeric
@attribute cellOccupancyNonZ64 numeric
@attribute cellOccupancyAvg1 numeric
@attribute cellOccupancyAvg2 numeric
@attribute cellOccupancyAvg3 numeric
@attribute cellOccupancyAvg4 numeric
@attribute cellOccupancyAvg5 numeric
@attribute cellOccupancyAvg6 numeric
@attribute cellOccupancyAvg7 numeric
@attribute cellOccupancyAvg8 numeric
@attribute cellOccupancyAvg9 numeric
@attribute cellOccupancyAvg10 numeric
@attribute cellOccupancyAvg11 numeric
@attribute cellOccupancyAvg12 numeric
@attribute cellOccupancyAvg13 numeric
@attribute cellOccupancyAvg14 numeric
@attribute cellOccupancyAvg15 numeric
@attribute cellOccupancyAvg16 numeric
@attribute cellOccupancyAvg17 numeric
@attribute cellOccupancyAvg18 numeric
@attribute cellOccupancyAvg19 numeric
@attribute cellOccupancyAvg20 numeric
@attribute cellOccupancyAvg21 numeric
@attribute cellOccupancyAvg22 numeric
@attribute cellOccupancyAvg23 numeric
@attribute cellOccupancyAvg24 numeric
@attribute cellOccupancyAvg25 numeric
@attribute cellOccupancyAvg26 numeric
@attribute cellOccupancyAvg27 numeric
@attribute cellOccupancyAvg28 numeric
@attribute cellOccupancyAvg29 numeric
@attribute cellOccupancyAvg30 numeric
@attribute cellOccupancyAvg31 numeric
@attribute cellOccupancyAvg32 numeric
@attribute cellOccupancyAvg33 numeric
@attribute cellOccupancyAvg34 numeric
@attribute cellOccupancyAvg35 numeric
@attribute cellOccupancyAvg36 numeric
@attribute cellOccupancyAvg37 numeric
@attribute cellOccupancyAvg38 numeric
@attribute cellOccupancyAvg39 numeric
@attribute cellOccupancyAvg40 numeric
@attribute cellOccupancyAvg41 numeric
@attribute cellOccupancyAvg42 numeric
@attribute cellOccupancyAvg43 numeric
@attribute cellOccupancyAvg44 numeric
@attribute cellOccupancyAvg45 numeric
@attribute cellOccupancyAvg46 numeric
@attribute cellOccupancyAvg47 numeric
@attribute cellOccupancyAvg48 numeric
@attribute cellOccupancyAvg49 numeric
@attribute cellOccupancyAvg50 numeric
@attribute cellOccupancyAvg51 numeric
@attribute cellOccupancyAvg52 numeric
@attribute cellOccupancyAvg53 numeric
@attribute cellOccupancyAvg54 numeric
@attribute cellOccupancyAvg55 numeric
@attribute cellOccupancyAvg56 numeric
@attribute cellOccupancyAvg57 numeric
@attribute cellOccupancyAvg58 numeric
@attribute cellOccupancyAvg59 numeric
@attribute cellOccupancyAvg60 numeric
@attribute cellOccupancyAvg61 numeric
@attribute cellOccupancyAvg62 numeric
@attribute cellOccupancyAvg63 numeric
@attribute cellOccupancyAvg64 numeric
@attribute class {G1,G2,G3,G4,G5,G6,G7,G8,G9,G0}

@data
0.011381,-0.263844,1.109319,1.380263,0,0,0,0,0,0,0,751,369,0,0,0,0,0,0,1971,2504,129,0,0,0,0,0,215,3036,3043,224,1280,2471,2570,2664,2773,3496,3600,2151,974,1227,1043,2195,3600,3600,3600,2400,0,0,0,327,3399,3600,3600,2400,0,0,0,0,1706,3600,3583,2400,0,0,0,0,577,1424,1306,261,0,0,0,0,3.775556,1.763333,0,0,0,0,0,0,9.975,12.6175,0.458611,0,0,0,0,0,0.8175,16.206944,16.155001,0.844167,6.126111,12.417222,12.961111,13.592778,14.538889,19.097221,20,11.484722,4.425556,5.746666,4.808889,10.844722,19.181944,19.52861,19.937778,13.333333,0,0,0,1.273611,17.320278,19,19.561666,13.333333,0,0,0,0,7.964722,19.007778,19.383612,13.197778,0,0,0,0,2.537778,7.175833,6.884444,1.052222,G4
0.011122,-0.3073,1.106926,1.337163,0,0,0,0,0,0,0,1038,677,0,0,0,0,0,0,1942,2629,111,0,0,0,0,0,247,3095,3268,225,1673,3082,3097,2737,2895,3547,3600,2249,313,558,948,2356,3600,3600,3600,2400,0,0,0,428,3156,3600,3600,2400,0,0,0,934,3521,3600,3600,2400,0,0,0,12,1482,2101,1986,971,0,0,0,0,5.205278,3.165555,0,0,0,0,0,0,9.986944,13.821389,0.385278,0,0,0,0,0,1.015556,16.547222,17.351667,0.7725,7.950833,15.511945,16.206388,14.398611,15.305555,19.486389,20,12.018056,1.218611,2.2625,4.527778,11.892777,19.178612,19.637222,20,13.333333,0,0,0,1.613611,15.960556,19.3475,20,13.334167,0,0,0,4.334445,17.906666,18.80611,19.768888,13.459167,0,0,0,0.010833,7.238611,10.454166,10.252222,5.106667,G4
0.013049,-0.275646,1.206625,1.483582,0,0,0,0,0,0,0,1228,690,0,0,0,0,0,0,2099,2465,4,0,0,0,0,0,400,3016,1861,0,0,1497,2511,2136,2463,3342,3060,0,0,1101,1135,3118,3600,3600,3060,0,0,0,0,2198,3600,3600,2554,0,0,0,0,1252,3600,3600,3060,0,0,0,0,45,2197,2398,1775,0,0,0,0,0,6.522222,3.321389,0,0,0,0,0,0,11.464723,13.480556,0.002222,0,0,0,0,0,1.795278,16.897223,9.485,0,0,7.176667,13.010555,11.145555,13.650833,19.093611,17.85,0,0,5.142222,5.441667,16.525278,20.315556,20.557222,17.784445,0,0,0,0,11.866111,20.252501,20,12.853611,0,0,0,0,6.346389,20.653889,20,17.185556,0,0,0,0,0.121111,12.258056,13.234445,9.54,0,G4
0.017487,0.023907,1.319394,1.722002,0,0,0,0,0,0,0,549,1457,0,0,0,0,0,0,1200,3322,113,0,0,0,0,0,31,2727,2942,447,902,2541,3078,2900,2854,3368,3600,1611,368,1005,790,1864,3600,3600,3600,1680,0,0,0,1585,3563,3600,3600,1680,0,0,0,1257,3598,3600,3600,1680,0,0,0,152,1728,1589,1992,605,0,0,0,0,2.611667,7.652222,0,0,0,0,0,0,5.762222,17.94861,0.325833,0,0,0,0,0,0.024722,14.826111,16.303612,2.062222,4.135278,12.918333,16.326666,15.264444,15.614445,19.129444,21,9.145555,1.511944,4.628056,3.615556,8.793889,20.047501,20.756945,20.986111,9.8,0,0,0,7.913889,18.85111,20,20.700277,9.8,0,0,0,6.306389,19.61861,20,20.598612,9.8,0,0,0,0.57,8.623611,7.6725,10.681666,3.076111,G4
0.01771,0.069277,1.358606,1.761272,0,0,0,0,0,0,0,900,860,0,0,0,0,0,0,1531,2795,105,0,0,0,0,0,175,2839,3136,478,142,1172,1791,2281,2600,3119,3600,2256,1433,1887,1654,2681,3583,3566,3600,2400,0,0,0,468,3195,3600,3600,2400,0,0,0,122,3279,3600,3600,2400,0,0,0,27,1483,1905,1739,529,0,0,0,0,4.366667,4.171389,0,0,0,0,0,0,7.644166,14.770555,0.352222,0,0,0,0,0,0.655556,14.855278,16.6175,2.1425,0.389167,5.471389,9.145278,11.776667,13.510834,16.592501,20,12.180555,6.644444,9.165277,8.281111,13.866667,19.303888,18.905556,20,13.333333,0,0,0,1.963333,16.094166,19.189722,20,13.333333,0,0,0,0.321667,17.037777,19.120556,19.986944,13.331944,0,0,0,0.051389,7.454444,9.67,8.489722,2.270555,G4
0.011279,-0.38037,1.090415,1.347179,0,0,0,0,0,0,0,701,925,0,0,0,0,0,0,1740,2975,59,0,0,127,42,0,238,3027,2847,117,962,3159,3552,3103,2945,3513,3600,1053,0,15,172,1609,3600,3600,3600,1260,0,0,0,1756,3558,3600,3600,1260,0,0,0,1331,3596,3600,3600,1260,0,0,0,86,1546,2253,1993,735,0,0,0,0,3.364167,4.47,0,0,0,0,0,0,8.7425,15.736667,0.162778,0,0,0.315,0.079722,0,0.960833,16.169167,15.001389,0.333611,4.460834,15.556666,17.948334,16.076944,15.506667,19.203056,20,5.483333,0,0.020833,0.356389,7.329444,19.096111,19.487778,19.978889,7,0,0,0,8.811666,18.245277,19,19.810556,7,0,0,0,6.235,18.934166,19,19.791111,7,0,0,0,0.280833,7.552778,11.939722,10.280556,3.787778,G4
0.014206,0.288046,0,1.398993,1.428231,0,0,0,0,0,0,0,0,0,0,28,333,2,0,0,0,0,0,1371,2977,3069,2292,1731,2029,1715,139,462,969,1797,3483,3600,3600,3600,2221,1547,2119,2041,2186,3564,3600,3600,2400,0,0,0,7,2455,2894,3045,973,0,0,0,0,207,119,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,1.275556,0.000556,0,0,0,0,0,6.634167,15.769444,16.245556,12.588889,9.257778,10.504167,9.074722,0.581389,2.023056,4.538055,8.625,19.858889,20.930277,19.991667,20.648611,12.796667,7.715,10.981944,10.508056,11.798333,19.952499,20,20.365278,14.658334,0,0,0,0.005556,12.744166,14.931945,17.047777,5.0125,0,0,0,0,0.965,0.494444,0.053056,0,0,0,0,0,0,0,0,0,G5
0.014545,0.317447,0,1.368965,1.440696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,2615,2302,1235,1069,1385,811,12,204,930,2137,3436,3600,3570,3600,2253,1455,2374,2246,3120,3600,3600,3600,2400,0,0,19,305,1543,2080,2060,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.898889,15.303056,13.316112,6.739722,6.116944,7.592778,4.140833,0.020833,0.905278,4.453611,11.392222,20.496389,21.883333,20.965,22.145555,13.948611,7.985,13.644444,12.458055,18.267221,21.624445,21.764999,22.623333,15.333333,0,0,0.021111,1.480278,8.598056,11.1,12.320833,3.893611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.025436,0.074045,0,0.985748,1.052272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,3032,2777,2344,1901,2261,1614,1042,82,782,1740,3052,3600,3600,3600,2400,1688,2776,2647,2586,3279,3600,3600,2400,7,14,0,0,1873,3054,2463,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.674722,16.696388,15.528611,12.823611,10.400556,12.771944,8.450556,5.620278,0.26,3.151944,8.5875,16.933889,21.144722,20.983889,20.975,14.1125,8.277223,14.812778,14.579722,14.136945,18.363611,20.328611,20.954166,14.582222,0.005833,0.015556,0,0,9.937778,17.2425,13.518056,4.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.01414,0.209435,0,1.381444,1.420506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113,2924,2826,1867,1771,2781,2489,1075,760,1554,2435,3454,3600,3600,3600,2400,1181,1699,1818,1891,3502,3600,3599,2363,0,0,0,0,1467,3013,2474,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.226666,15.280556,15.7075,10.171945,9.53,15.160556,13.772778,5.66,3.569167,7.644444,12.343333,19.566389,20.623888,20.059444,20.840555,14.240833,5.914722,8.806111,9.449722,10.208055,19.255833,20,19.977501,13.8325,0,0,0,0,7.378334,16.308332,12.7525,2.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.028021,-0.005151,0,0.99319,1.039758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,2826,2561,2131,2241,2390,2407,1123,458,1393,1904,3310,3600,3600,3600,2400,1252,1720,1921,1764,3474,3600,3593,2357,0,0,0,0,1270,2927,2253,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.344444,14.904166,13.827778,11.581111,12.341389,12.581667,13.213333,5.973333,2.0775,6.872778,9.308888,18.244722,20.923611,19.940834,20.876944,14.291111,6.3,8.671111,9.875556,9.263611,19.057777,20,20.036388,14.115278,0,0,0,0,5.870278,15.765833,11.640833,1.795278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5
0.02538,-0.069441,0,1.011551,1.023963,0,0,0,0,0,0,0,0,0,0,267,631,13,0,0,0,0,0,989,2527,3354,2429,1732,2613,2415,321,1486,2094,2322,3512,3600,3600,3600,2130,447,1081,1369,2298,3600,3600,3600,2400,0,0,0,130,2981,3600,3527,1742,0,0,0,0,240,570,161,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056667,2.883889,0.019722,0,0,0,0,0,4.585,12.528611,17.147778,12.631111,8.998889,13.129723,12.581388,1.413889,7.219722,10.416667,11.424167,19.051945,20,19.025278,19.825001,11.836111,1.896111,5.042222,6.526111,11.695833,19.470278,19.078333,19.995001,13.871388,0,0,0,0.433889,15.144444,19.614166,19.724167,9.263333,0,0,0,0,1.039167,2.706111,0.361667,0.026111,0,0,0,0,0,0,0,0,G5
0.02514,-0.034059,0,0.995072,1.042732,0,0,0,0,0,0,0,0,0,0,351,690,143,0,0,0,0,0,1283,2597,3508,2112,1686,2567,2230,223,1432,1902,2306,3533,3600,3600,3600,2139,1025,1579,1944,2702,3375,3600,3600,2400,0,0,0,105,2811,3600,3540,1736,0,0,0,0,287,757,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478611,3.138611,0.415278,0,0,0,0,0,6.054444,13.001111,18.377777,10.983055,8.727777,13.153334,11.584444,0.898889,6.860556,9.3625,10.8375,19.328888,19.925833,19.024445,19.77,11.841111,4.778333,7.648889,9.776667,13.895,17.749722,19.047222,19.71139,13.889722,0,0,0,0.215278,14.315833,19.342777,19.796667,9.505,0,0,0,0,1.251944,3.709722,1.141389,0,0,0,0,0,0,0,0,0,G5
0.023528,0.042963,0,1.011494,1.032752,0,0,0,0,0,0,0,0,0,0,237,678,38,0,0,0,0,0,1363,2870,3241,2416,2355,2979,2564,54,408,1135,1529,3580,3600,3600,3600,2172,1262,2325,2402,2783,3600,3600,3600,2400,0,0,0,549,2906,3518,3326,2035,0,0,0,0,356,305,52,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844444,3.241111,0.073611,0,0,0,0,0,6.753889,15.133056,17.114721,13.101666,13.066112,15.556945,13.914444,0.118056,1.689722,5.480278,7.271945,20.612223,20.931667,20.010555,20.809444,12.677778,6.014167,11.768056,12.591111,15.347777,20.406944,20,20.182501,14.438611,0,0,0,2.557222,15.263333,19.249166,18.795279,12.011389,0,0,0,0,1.475,1.376111,0.0825,0.059167,0,0,0,0,0,0,0,0,G5
0.023566,0.084807,0,1.013098,1.030199,0,0,0,0,0,0,0,0,0,0,38,60,0,0,0,70,0,0,1808,3369,2958,2366,2702,3069,2962,751,196,980,1718,3600,3600,3600,3542,2400,1833,2540,2554,2207,3326,3600,3600,2400,0,0,0,0,1437,3570,2632,539,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187222,0.241667,0,0,0,0.360556,0,0,8.99,17.582222,16.204166,12.9825,14.853611,16.418612,16.187222,3.823333,0.684722,4.577222,8.086111,20.715834,20.996666,19.981388,19.764166,14.746667,9.423889,13.221945,13.663611,11.949445,18.395555,20.416945,21.089167,14.593611,0,0,0,0,6.791111,20.283611,14.840834,2.590278,0,0,0,0,0.012222,0.146389,0,0,0,0,0,0,0,0,0,0,G5
0.023388,0.041713,0,1.014149,1.031285,0,0,0,0,0,0,0,0,0,0,101,304,0,0,0,0,0,0,1251,3043,3333,2622,1978,2549,2653,628,384,1242,1537,3359,3600,3600,3600,2356,1753,2420,2368,1887,3457,3600,3600,2400,0,0,0,0,1787,2743,2210,694,0,0,0,0,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393056,1.39,0,0,0,0,0,0,6.068333,16.034721,17.493889,14.236944,10.785556,13.710834,14.543056,3.075,1.615833,5.975,7.199167,18.863056,21,20.135834,20.631666,13.407222,8.548056,12.397778,12.265833,9.989166,19.404444,20.003334,20.09111,14.334167,0,0,0,0,8.243889,14.536944,11.125278,3.555278,0,0,0,0,0.381944,0.388889,0,0,0,0,0,0,0,0,0,0,G5
0.0158,0.199688,0,1.07362,1.116843,0.989378,0,0,0,0,0,0,0,0,0,0,391,167,0,0,0,0,0,0,1985,3054,2221,797,691,649,0,1079,2324,2403,3220,3600,3600,3582,1233,503,1887,2751,3447,3600,3600,3600,2400,0,1260,2355,2214,2453,3583,3172,1955,0,0,0,0,114,497,143,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.800556,0.577222,0,0,0,0,0,0,10.011945,16.675833,12.075,4.07,3.545833,3.0275,0,5.411389,12.244445,12.680833,17.809999,21.588888,21.402779,20.973612,6.876389,2.25,9.209444,13.933333,18.946945,21.366667,20.346111,21.533056,15.095834,0,6.147222,12.328889,11.815833,13.368611,20.624722,18.306944,11.516945,0,0,0,0,0.38,2.770833,0.735556,0.224167,0,0,0,0,0,0,0,0,G6
0.015035,0.187067,0,1.046032,1.119525,0.977637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2957,2708,1666,724,929,677,2,866,1711,2152,3360,3600,3600,3600,1742,776,2460,3282,3600,3600,3600,3600,2400,5,1321,1751,1494,1883,3442,3010,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683889,16.691944,15.529722,9.368611,3.684722,4.628611,3.285833,0.000833,4.7925,9.626111,11.810833,19.835833,21.86861,21.141945,21.776112,10.0225,4.170556,13.141666,18.569445,21.764999,21.549999,21.127777,21.983334,14.728611,0.003889,6.904167,9.426389,8.045834,9.998333,20.659445,17.677221,9.4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
0.014336,0.369454,0,1.046189,1.107841,1.01633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,2513,2980,2225,1829,1862,1659,910,1051,1472,2018,3137,3600,3600,3599,2400,835,1486,1722,2869,3600,3600,3600,2207,0,2027,2735,1905,1264,1482,1530,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930556,12.799167,15.505834,11.647223,9.699445,9.803333,8.441944,4.57,5.2225,7.5125,10.243611,16.845278,20.491388,19.769722,19.897778,13.882222,4.201944,7.453055,8.445556,15.059444,20.189167,19.26,20.775,12.448611,0,9.746388,13.919444,9.729167,5.928611,7.319722,7.891111,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
0.015322,0.352403,0,1.095198,1.144728,1.005334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2350,2740,1835,1132,1181,703,6,777,1346,1618,3179,3600,3600,3600,2174,899,1775,2246,2866,3600,3600,3600,2400,0,1491,2578,2037,2042,2651,2212,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016389,12.307777,15.511666,10.360556,6.19,6.504722,3.309444,0.005,3.910556,7.413611,8.565278,18.616945,22,21.613333,21.898611,13.0725,4.625278,9.559722,12.377222,16.025278,21.906666,21.009722,22.338612,15.33,0,7.331111,13.604722,11.375,10.79,13.750278,12.251667,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
0.015003,0.266749,0,1.042029,1.117519,0.997253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2619,2822,2051,1127,1076,839,80,1019,1570,1908,3207,3600,3600,3600,2325,652,2109,1983,3146,3600,3600,3600,2400,0,1951,2375,1697,1712,2806,2412,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032222,13.313056,14.660556,11.125556,5.884722,5.507778,4.140833,0.229444,5.068333,8.041667,9.640833,18.030556,20.995277,20.305555,20.526112,13.450556,3.120833,10.130555,9.824445,17.1425,20.774723,20.004999,20.869444,14.128056,0,9.596111,12.443611,8.764722,8.673611,14.166667,12.959444,3.319722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G6
0.014944,0.20345,0,1.052884,1.09585,0.996856,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,2451,2924,2190,1002,756,462,11,1061,1835,1811,2816,3600,3409,3599,1934,743,1499,1940,2682,3589,3600,3600,2400,0,1878,2480,1957,1551,3401,3060,960,0,0,0,0,0,117,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0,11.162778,13.584167,10.502222,4.770555,3.521945,1.818333,0.012778,4.842222,8.496667,8.183611,13.471666,18.997223,16.558889,18.241388,9.486944,3.3125,6.44,8.495277,12.477222,18.394444,17.986389,18.694445,12.699445,0,8.29,11.435,9.254167,6.563611,16.722221,15.190833,4.603611,0,0,0,0,0,0.530833,0.104167,0,0,0,0,0,0,0,0,0,G6
0.015104,0.146607,0,1.053466,1.107623,0.987629,0,0,0,0,0,0,0,0,0,0,439,140,0,0,0,0,0,0,1757,3005,2144,851,224,310,0,1650,2323,1775,2938,3600,3548,3546,1084,329,1647,2890,3371,3571,3599,3600,2400,0,1375,2208,2200,2279,3532,3516,2221,0,0,0,0,24,601,440,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.847778,0.474444,0,0,0,0,0,0,7.980834,14.231667,10.316667,3.8225,0.750833,1.156111,0,7.611389,11.060555,8.129444,14.194722,19,18.159721,18.121111,5.082778,1.165,7.1925,12.893056,17.087778,18.606667,17.888056,18.719444,12.634722,0,5.861667,10.283611,10.245556,10.425278,17.629999,17.862499,11.850278,0,0,0,0,0.032222,2.948889,1.9125,0.311111,0,0,0,0,0,0,0,0,G6
0.015812,0.219407,0,1.060614,1.130924,0.977485,0,0,0,0,0,0,0,0,0,0,361,157,0,0,0,0,0,0,1742,2990,2005,879,131,141,0,1299,2295,2039,3216,3600,3530,3239,1086,282,1746,2658,3159,3600,3600,3600,2387,0,1339,2079,1594,1855,3545,3359,1988,0,0,0,0,0,467,115,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7425,0.592778,0,0,0,0,0,0,8.541667,15.585,10.381111,4.265555,0.464444,0.566667,0,6.375834,12.044167,10.435278,17.237778,20.664167,19.6075,17.671112,5.817222,1.066944,8.038333,13.231389,16.896389,20.744722,19.931944,20.801111,13.870833,0,6.425278,10.500278,8.098333,9.158334,19.761944,18.978611,11.451944,0,0,0,0,0,2.166389,0.317222,0.170556,0,0,0,0,0,0,0,0,G6
0.016373,0.332046,0,1.111569,1.153283,1.017258,0,0,0,0,0,0,0,0,0,0,680,646,33,0,0,0,0,0,1327,2540,2784,1344,955,743,0,1662,2515,2164,2870,3600,3600,3599,1993,153,1054,3104,3190,3600,3600,3600,2400,0,1080,2332,2294,2354,3600,3566,2180,0,0,0,0,41,1049,501,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.313056,2.941389,0.077778,0,0,0,0,0,6.805278,13.991944,15.3475,7.318889,4.986389,3.403889,0,8.883333,13.8125,11.808888,16.0625,22,21.77,21.025278,11.443334,0.524722,4.880833,16.039722,17.883055,21.953333,21.209167,21.253889,14.878612,0,5.101666,12.431389,12.482778,12.873889,21.109722,21.182777,13.026944,0,0,0,0,0.088611,5.868055,2.349444,1.333333,0,0,0,0,0,0,0,0,G6
0.016061,0.30911,0,1.09891,1.126585,1.000797,0,0,0,0,0,0,0,0,0,0,206,80,0,0,0,0,0,0,2580,3448,2157,1485,1074,692,98,1079,1665,2081,3298,3600,3600,3600,2104,769,1858,2523,3269,3600,3600,3600,2400,0,1300,2667,2285,2078,3428,3296,1213,0,0,0,0,0,265,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763889,0.249444,0,0,0,0,0,0,13.775833,19.349167,11.675,8.278334,5.639444,3.280555,0.347778,5.648889,8.991111,10.848611,18.788055,21.980278,21.560833,21.215555,12.4925,3.9325,9.950833,13.094444,18.137222,21.765278,21.109444,21.503334,14.889444,0,6.198611,14.147778,12.324166,11.085278,19.662777,19.402779,6.2875,0,0,0,0,0,1.541111,0.301944,0,0,0,0,0,0,0,0,0,G6
0.010642,0.850724,1.336326,0,0,0,1.517225,0,0,1260,661,0,0,0,0,0,0,1116,3370,2012,599,0,0,0,0,0,1050,3417,3447,671,0,0,0,79,3193,3600,3600,1080,0,0,0,0,1980,3600,3518,1009,0,0,0,0,1215,3403,3014,1078,0,0,0,895,2485,2744,1787,270,0,0,506,2139,389,0,0,0,0,0,0,5.210834,2.505,0,0,0,0,0,0,4.479722,14.5425,8.655556,2.459167,0,0,0,0,0,3.98,15.774167,15.963611,2.988611,0,0,0,0.173611,13.665833,16.051945,16.536112,5.1,0,0,0,0,8.145278,16,15.455277,4.317222,0,0,0,0,4.786111,14.350555,12.979167,5.052778,0,0,0,3.141667,10.154722,11.695556,7.888055,1.126111,0,0,1.820556,8.585834,1.426111,0,0,0,0,G7
